term_id,neighbor_term_id,similarity,term_text,neighbor_term_text,term_tf_idf,neighbor_tf_idf
40,3512,0.8781416416168213,priority multifactor,job priority,12.20415880540085,42.34259534592475
41,1002,0.9422805309295654,document,Overview,35.63328775758609,21.050622883189167
41,967,0.9322402477264404,document,purposes,35.63328775758609,15.37963753527763
41,1017,0.9257160425186157,document,limitations,35.63328775758609,39.733876304916784
41,1100,0.9197259545326233,document,testing purposes,35.63328775758609,23.069456302916443
41,1382,0.9151425361633301,document,Common Issues,35.63328775758609,13.067205022756195
41,926,0.9133545160293579,document,Prerequisites,35.63328775758609,29.300702616203623
41,6582,0.9133002758026123,document,situations,35.63328775758609,12.20415880540085
41,4368,0.9105480909347534,document,easy,35.63328775758609,19.224546919097037
41,3445,0.9091817736625671,document,kernel modifications operation,35.63328775758609,12.20415880540085
41,72,0.904994010925293,document,functionality,35.63328775758609,42.22934949957374
50,7115,1.0,Slurm,Slurm 23.11.,459.8897955773117,13.067205022756195
50,2270,1.0,Slurm,Slurm PMI-,459.8897955773117,14.283600347080686
50,3616,0.9453092813491821,Slurm,sysconfig slurm,459.8897955773117,13.067205022756195
50,11837,0.9344985485076904,Slurm,init.d slurm,459.8897955773117,19.044800462774248
50,5479,0.9135419726371765,Slurm,Slurm ability,459.8897955773117,15.37963753527763
50,2173,0.9056386351585388,Slurm,Slurm PMIx,459.8897955773117,14.283600347080686
50,5229,0.8991245627403259,Slurm,Slurm library,459.8897955773117,12.20415880540085
50,2697,0.8943536281585693,Slurm,Slurm version,459.8897955773117,25.638114789178168
50,827,0.8943536281585693,Slurm,version Slurm,459.8897955773117,41.572169050517104
50,10873,0.8934855461120605,Slurm,conditions Slurm,459.8897955773117,19.044800462774248
53,245,0.9445487260818481,System configuration,Typical configuration,15.37963753527763,12.20415880540085
53,2,0.9243432283401489,System configuration,Configuration,15.37963753527763,82.71244444125637
53,3749,0.907511293888092,System configuration,system administrator,15.37963753527763,29.300702616203623
53,2761,0.9011795520782471,System configuration,registration valid configuration,15.37963753527763,17.422940030341593
53,220,0.8950285315513611,System configuration,operating system,15.37963753527763,13.067205022756195
53,1285,0.893132209777832,System configuration,systems,15.37963753527763,87.17516830414965
53,2023,0.8912394642829895,System configuration,configuration changes,15.37963753527763,15.37963753527763
53,1834,0.8890591859817505,System configuration,configuration files,15.37963753527763,50.67521939948849
53,4419,0.8834793567657471,System configuration,file system,15.37963753527763,19.224546919097037
53,100,0.8831620812416077,System configuration,Slurm Configuration,15.37963753527763,23.069456302916443
56,831,0.8995455503463745,Changes,failures changes arguments,39.08547262700746,15.37963753527763
56,2023,0.8747103214263916,Changes,configuration changes,39.08547262700746,15.37963753527763
56,1701,0.8325329422950745,Changes,problem,39.08547262700746,30.374151791163044
56,4825,0.8222733736038208,Changes,Administrators,39.08547262700746,38.449093838194074
56,6994,0.8023403882980347,Changes,MAINTENANCE,39.08547262700746,13.067205022756195
56,11231,0.7985190153121948,Changes,activity sources logs,39.08547262700746,19.044800462774248
56,2481,0.798459529876709,Changes,consideration,39.08547262700746,21.975526962152717
56,1882,0.797161340713501,Changes,DNS SRV records,39.08547262700746,14.283600347080686
56,5162,0.7903150320053101,Changes,timeout,39.08547262700746,26.13441004551239
56,4896,0.7901946902275085,Changes,Duplicate entry,39.08547262700746,14.283600347080686
59,3562,0.9702111482620239,files,slurm.spec file,100.59621621233883,12.20415880540085
59,3938,0.9580490589141846,files,key files,100.59621621233883,23.069456302916443
59,4833,0.9577828645706177,files,patch file,100.59621621233883,14.283600347080686
59,9411,0.9548969268798828,files,gres.conf file,100.59621621233883,19.044800462774248
59,63,0.9431380033493042,files,open files,100.59621621233883,12.20415880540085
59,2812,0.9347855448722839,files,qualified pathnames files,100.59621621233883,17.422940030341593
59,2560,0.9156180024147034,files,slurm.conf file,100.59621621233883,34.66938423585408
59,1834,0.9150730967521667,files,configuration files,100.59621621233883,50.67521939948849
59,4419,0.9112751483917236,files,file system,100.59621621233883,19.224546919097037
59,2694,0.8833508491516113,files,Slurm configuration file,100.59621621233883,23.069456302916443
60,1076,0.9504224061965942,echo,-a,32.96329044322908,30.490145053097788
60,1075,0.9406864047050476,echo,--rootless,32.96329044322908,71.41800173540344
60,1131,0.9386922121047974,echo,-e,32.96329044322908,26.914365686735852
60,1121,0.9361916780471802,echo,-o,32.96329044322908,79.64261575938764
60,1164,0.9337295889854431,echo,cat etc/*rel,32.96329044322908,14.283600347080686
60,1300,0.9251363277435303,echo,SLURM_JOB_ID,32.96329044322908,15.37963753527763
60,1077,0.9204446077346802,echo,--root=/run,32.96329044322908,19.044800462774248
60,4960,0.9191007018089294,echo,SLURM_JOB_NODELIST,32.96329044322908,14.283600347080686
60,973,0.9166144728660583,echo,curl,32.96329044322908,16.272211740534466
60,1336,0.9120006561279297,echo,-j,32.96329044322908,32.57122718917288
63,4833,0.963036060333252,open files,patch file,12.20415880540085,14.283600347080686
63,3562,0.9628782272338867,open files,slurm.spec file,12.20415880540085,12.20415880540085
63,3938,0.9623738527297974,open files,key files,12.20415880540085,23.069456302916443
63,4419,0.9460968971252441,open files,file system,12.20415880540085,19.224546919097037
63,59,0.9431380033493042,open files,files,12.20415880540085,100.59621621233883
63,2812,0.9428778290748596,open files,qualified pathnames files,12.20415880540085,17.422940030341593
63,9411,0.9361737966537476,open files,gres.conf file,12.20415880540085,19.044800462774248
63,4886,0.9245936870574951,open files,backtrace core file,12.20415880540085,23.80600057846781
63,1834,0.9138538837432861,open files,configuration files,12.20415880540085,50.67521939948849
63,2694,0.90591961145401,open files,Slurm configuration file,12.20415880540085,23.069456302916443
64,10624,0.9252142906188965,limit,association limit,169.25811684853392,14.283600347080686
64,4057,0.9194709658622742,limit,qos limits,169.25811684853392,13.067205022756195
64,1994,0.9188473224639893,limit,memory limits,169.25811684853392,21.975526962152717
64,2635,0.9053948521614075,limit,aggregate limits,169.25811684853392,13.067205022756195
64,10561,0.8688249588012695,limit,limits job,169.25811684853392,14.283600347080686
64,2549,0.8648248314857483,limit,Resource Limits,169.25811684853392,56.952741091870635
64,2501,0.816016435623169,limit,time limit,169.25811684853392,47.51105034344812
64,2551,0.7903677225112915,limit,Relative QOS,169.25811684853392,14.283600347080686
64,3782,0.7842454314231873,limit,job time limit,169.25811684853392,12.20415880540085
64,3263,0.7763659954071045,limit,association tree,169.25811684853392,13.067205022756195
65,2278,0.8625975847244263,default,default Slurm,268.22404366582276,24.4083176108017
65,6085,0.8417884111404419,default,default application,268.22404366582276,14.283600347080686
65,3441,0.8080748319625854,default,jobs default,268.22404366582276,12.20415880540085
65,1984,0.8060420751571655,default,default memory,268.22404366582276,15.37963753527763
65,4076,0.7745518684387207,default,default behavior jobs,268.22404366582276,12.20415880540085
65,910,0.7648557424545288,default,default partitions,268.22404366582276,13.067205022756195
65,11799,0.7092817425727844,default,CpuBind,268.22404366582276,19.044800462774248
65,265,0.6868295073509216,default,Body Parameter â,268.22404366582276,80.94040196679055
65,360,0.6836327910423279,default,null,268.22404366582276,28.476370545935318
65,9679,0.6824868321418762,default,partition queue default,268.22404366582276,19.044800462774248
68,11244,0.9732877016067505,number,Number megabytes,69.22733953564826,28.56720069416137
68,3675,0.9441750049591064,number,maximum number,69.22733953564826,24.4083176108017
68,10110,0.9434224367141724,number,total number,69.22733953564826,13.067205022756195
68,9072,0.9381803870201111,number,point numbers,69.22733953564826,14.283600347080686
68,3650,0.9097982048988342,number,maximum number minutes,69.22733953564826,161.8808039335811
68,689,0.9048449397087097,number,Integer Number RPCs,69.22733953564826,14.283600347080686
68,10912,0.9027687311172485,number,Number Allocated CPUs,69.22733953564826,28.56720069416137
68,10766,0.8992018699645996,number,number CPUs,69.22733953564826,14.283600347080686
68,453,0.8755756616592407,number,True number,69.22733953564826,19.044800462774248
68,3732,0.8746917247772217,number,number nodes,69.22733953564826,40.28846609727998
72,6867,0.9493938684463501,functionality,pam module,42.22934949957374,14.283600347080686
72,926,0.9487191438674927,functionality,Prerequisites,42.22934949957374,29.300702616203623
72,3556,0.9342488646507263,functionality,Modules,42.22934949957374,44.748582286469784
72,2141,0.927488386631012,functionality,pam_slurm_adopt,42.22934949957374,54.93881740538179
72,896,0.9259017705917358,functionality,installation,42.22934949957374,23.6243402820157
72,4867,0.9236559867858887,functionality,PAM,42.22934949957374,13.067205022756195
72,3445,0.9151208400726318,functionality,kernel modifications operation,42.22934949957374,12.20415880540085
72,1017,0.9056912660598755,functionality,limitations,42.22934949957374,39.733876304916784
72,41,0.904994010925293,functionality,document,42.22934949957374,35.63328775758609
72,1271,0.904544472694397,functionality,Security,42.22934949957374,20.34026467566808
78,3892,0.9192322492599487,host,host SlurmDBD,64.12320933689976,13.067205022756195
78,2864,0.9023274183273315,host,Host database,64.12320933689976,12.20415880540085
78,8272,0.811072587966919,host,SlurmctldHost,64.12320933689976,21.77867503792699
78,1423,0.7987996935844421,host,SlurmUser,64.12320933689976,47.27643304889193
78,1920,0.7909440398216248,host,systemd,64.12320933689976,31.57593432478375
78,6633,0.7891944646835327,host,slurmuser root,64.12320933689976,13.067205022756195
78,4077,0.7876625061035156,host,Slurm cluster,64.12320933689976,12.20415880540085
78,7622,0.7800047993659973,host,Server,64.12320933689976,13.067205022756195
78,11079,0.7752046585083008,host,slurmd -Z,64.12320933689976,14.283600347080686
78,2866,0.7680225372314453,host,database server,64.12320933689976,24.4083176108017
79,1460,0.9825519919395447,variable,environment variables,25.638114789178168,72.23494846979928
79,1472,0.9257253408432007,variable,Environment,25.638114789178168,31.57593432478375
79,4826,0.8711926937103271,variable,Test Environments,25.638114789178168,13.067205022756195
79,5384,0.827426552772522,variable,Slurm environment,25.638114789178168,13.067205022756195
79,868,0.8207597732543945,variable,Arguments,25.638114789178168,45.60968291357653
79,3739,0.8054394721984863,variable,environment job,25.638114789178168,13.067205022756195
79,2654,0.7862308621406555,variable,AccountingStorageEnforce,25.638114789178168,46.138912605832886
79,6301,0.7849473357200623,variable,burst_buffer.conf,25.638114789178168,14.283600347080686
79,119,0.7758866548538208,variable,high throughput environment,25.638114789178168,13.067205022756195
79,2281,0.7744306325912476,variable,argument --external launcher,25.638114789178168,14.283600347080686
86,6025,0.9936947822570801,burst,Burst Buffers,16.272211740534466,26.13441004551239
86,6029,0.9863658547401428,burst,persistent burst buffer,16.272211740534466,21.77867503792699
86,6412,0.9780598282814026,burst,burst buffer directives,16.272211740534466,14.283600347080686
86,4160,0.9744734764099121,burst,buffer,16.272211740534466,26.914365686735852
86,6371,0.9497066736221313,burst,Burst Buffer Resources,16.272211740534466,14.283600347080686
86,6291,0.9364385604858398,burst,burst buffer plugin,16.272211740534466,19.044800462774248
86,6563,0.9245480298995972,burst,burst buffer states,16.272211740534466,19.044800462774248
86,6287,0.9235857725143433,burst,burst buffer APIs,16.272211740534466,14.283600347080686
86,6386,0.8262853622436523,burst,pool pool,16.272211740534466,14.283600347080686
86,6383,0.8262853622436523,burst,Pools,16.272211740534466,56.62455509861017
87,10609,0.9342520833015442,requests,submission requests,110.63767602147826,14.283600347080686
87,3728,0.9262435436248779,requests,License request,110.63767602147826,13.067205022756195
87,1982,0.8912407755851746,requests,job requests,110.63767602147826,25.638114789178168
87,264,0.8866662383079529,requests,Request body,110.63767602147826,80.94040196679055
87,3729,0.8789783120155334,requests,Memory request,110.63767602147826,19.044800462774248
87,3713,0.8510162234306335,requests,CPU request,110.63767602147826,14.283600347080686
87,3704,0.7180538177490234,requests,maximum job,110.63767602147826,76.17920185109699
87,6386,0.7013644576072693,requests,pool pool,110.63767602147826,14.283600347080686
87,6383,0.7013644576072693,requests,Pools,110.63767602147826,56.62455509861017
87,6029,0.6878924369812012,requests,persistent burst buffer,110.63767602147826,21.77867503792699
98,718,0.9443919658660889,User,user root,293.7438645372705,23.069456302916443
98,1438,0.9238604307174683,User,Permissions user,293.7438645372705,12.20415880540085
98,2395,0.9180677533149719,User,users accounts,293.7438645372705,20.34026467566808
98,2737,0.8611910939216614,User,Slurm User,293.7438645372705,12.20415880540085
98,11833,0.8481839299201965,User,user root command,293.7438645372705,28.56720069416137
98,1179,0.8476935029029846,User,special user permissions,293.7438645372705,13.067205022756195
98,2410,0.8366590142250061,User,user job,293.7438645372705,19.224546919097037
98,4702,0.8366590142250061,User,job users,293.7438645372705,23.069456302916443
98,1936,0.8113484382629395,User,user commands,293.7438645372705,12.20415880540085
98,10035,0.7931526899337769,User,user R,293.7438645372705,14.283600347080686
100,2694,0.954964280128479,Slurm Configuration,Slurm configuration file,23.069456302916443,23.069456302916443
100,245,0.9214026927947998,Slurm Configuration,Typical configuration,23.069456302916443,12.20415880540085
100,2761,0.8955953121185303,Slurm Configuration,registration valid configuration,23.069456302916443,17.422940030341593
100,2,0.8932801485061646,Slurm Configuration,Configuration,23.069456302916443,82.71244444125637
100,101,0.8913099765777588,Slurm Configuration,Slurm configuration parameters,23.069456302916443,19.224546919097037
100,4803,0.8894528150558472,Slurm Configuration,Slurm documentation,23.069456302916443,13.067205022756195
100,53,0.8831620812416077,Slurm Configuration,System configuration,23.069456302916443,15.37963753527763
100,2023,0.8739302158355713,Slurm Configuration,configuration changes,23.069456302916443,15.37963753527763
100,1834,0.8729733228683472,Slurm Configuration,configuration files,23.069456302916443,50.67521939948849
100,5479,0.8571105003356934,Slurm Configuration,Slurm ability,23.069456302916443,15.37963753527763
101,1971,0.9595144391059875,Slurm configuration parameters,important configuration parameters,19.224546919097037,15.37963753527763
101,4047,0.9571850299835205,Slurm configuration parameters,configuration parameters,19.224546919097037,24.55906003038736
101,37,0.9037908315658569,Slurm configuration parameters,slurm.conf parameters,19.224546919097037,21.050622883189167
101,268,0.9018096327781677,Slurm configuration parameters,Path parameters,19.224546919097037,85.70160208248411
101,2694,0.8939533233642578,Slurm configuration parameters,Slurm configuration file,19.224546919097037,23.069456302916443
101,100,0.8913099765777588,Slurm configuration parameters,Slurm Configuration,19.224546919097037,23.069456302916443
101,2761,0.8832954168319702,Slurm configuration parameters,registration valid configuration,19.224546919097037,17.422940030341593
101,245,0.8771468997001648,Slurm configuration parameters,Typical configuration,19.224546919097037,12.20415880540085
101,3103,0.8638229370117188,Slurm configuration parameters,AccountingStorageType,19.224546919097037,12.20415880540085
101,1834,0.853030264377594,Slurm configuration parameters,configuration files,19.224546919097037,50.67521939948849
105,1993,0.9721823334693909,accounting records,accounting,31.57593432478375,36.67742428146165
105,127,0.9663275480270386,accounting records,record,31.57593432478375,33.74905754573672
105,4849,0.9500141739845276,accounting records,Accounting Database,31.57593432478375,17.422940030341593
105,1882,0.9156705141067505,accounting records,DNS SRV records,31.57593432478375,14.283600347080686
105,2845,0.9112083911895752,accounting records,Job Accounting Gather,31.57593432478375,12.20415880540085
105,2855,0.8989249467849731,accounting records,Job Accounting Storage,31.57593432478375,13.067205022756195
105,4068,0.892819881439209,accounting records,completion,31.57593432478375,12.20415880540085
105,958,0.8689078092575073,accounting records,data,31.57593432478375,70.38224916595624
105,210,0.8625032901763916,accounting records,jobs accounting,31.57593432478375,19.224546919097037
105,11228,0.8491146564483643,accounting records,data items,31.57593432478375,19.044800462774248
106,808,0.9580011367797852,plugin,job_submit plugin,262.06189439744503,25.638114789178168
106,6032,0.9452869892120361,plugin,datawarp plugin,262.06189439744503,17.422940030341593
106,834,0.9417412877082825,plugin,lua plugin,262.06189439744503,19.224546919097037
106,7110,0.9402565956115723,plugin,dbv0.0.38 plugin,262.06189439744503,14.283600347080686
106,7086,0.9379055500030518,plugin,dbv0.0.39 plugin,262.06189439744503,14.283600347080686
106,1345,0.9329368472099304,plugin,SPANK Plugins,262.06189439744503,15.37963753527763
106,11632,0.9206671714782715,plugin,cgroup plugins,262.06189439744503,19.044800462774248
106,828,0.9157166481018066,plugin,plugin attempt,262.06189439744503,21.050622883189167
106,3455,0.9135504961013794,plugin,Slurm plugin,262.06189439744503,38.59280861918014
106,3051,0.8891965746879578,plugin,select plugin,262.06189439744503,17.422940030341593
110,3103,0.9593510627746582,JobAcctGatherType,AccountingStorageType,18.312939135127266,12.20415880540085
110,2063,0.946068525314331,JobAcctGatherType,SchedulerType,18.312939135127266,18.312939135127266
110,2759,0.9288520812988281,JobAcctGatherType,ReturnToService,18.312939135127266,12.20415880540085
110,2887,0.9283616542816162,JobAcctGatherType,Timers,18.312939135127266,12.20415880540085
110,11584,0.9282186627388,JobAcctGatherType,special advice,18.312939135127266,14.283600347080686
110,1946,0.9214355945587158,JobAcctGatherType,job_container.conf,18.312939135127266,12.20415880540085
110,4133,0.9157686829566956,JobAcctGatherType,StorageLoc,18.312939135127266,14.283600347080686
110,933,0.9157164096832275,JobAcctGatherType,JobCompType,18.312939135127266,35.084371471981946
110,6387,0.9122104644775391,JobAcctGatherType,DefaultPool,18.312939135127266,14.283600347080686
110,6301,0.9104678630828857,JobAcctGatherType,burst_buffer.conf,18.312939135127266,14.283600347080686
115,835,0.9484878182411194,script,lua script,95.88598588528116,20.34026467566808
115,7737,0.9140472412109375,script,epilog scripts,95.88598588528116,13.067205022756195
115,6015,0.9018493890762329,script,batch script,95.88598588528116,13.067205022756195
115,1470,0.7906403541564941,script,directives,95.88598588528116,21.77867503792699
115,2827,0.7829770445823669,script,Lua,95.88598588528116,39.20161506826858
115,1780,0.7820818424224854,script,program,95.88598588528116,67.49811509147344
115,897,0.7708991765975952,script,source code,95.88598588528116,12.20415880540085
115,3448,0.7580835819244385,script,Code,95.88598588528116,35.82834990809017
115,4666,0.7513447403907776,script,procedure,95.88598588528116,29.300702616203623
115,2056,0.7493084669113159,script,Simple,95.88598588528116,18.312939135127266
117,8020,0.9714149236679077,time,time frame,137.93928109508977,13.067205022756195
117,11229,0.9512275457382202,time,Date Time,137.93928109508977,19.044800462774248
117,5807,0.9360092878341675,time,long time,137.93928109508977,13.067205022756195
117,2477,0.9117196202278137,time,start time,137.93928109508977,29.300702616203623
117,850,0.8978240489959717,time,time system,137.93928109508977,18.312939135127266
117,8691,0.882158637046814,time,time job,137.93928109508977,13.067205022756195
117,2494,0.8821505904197693,time,earliest start time,137.93928109508977,17.422940030341593
117,683,0.8778859972953796,time,Long Total time,137.93928109508977,33.328400809854934
117,2501,0.8642467856407166,time,time limit,137.93928109508977,47.51105034344812
117,11232,0.8613042831420898,time,time beginning step,137.93928109508977,19.044800462774248
119,7456,0.9334402680397034,high throughput environment,High Availability,13.067205022756195,13.067205022756195
119,2534,0.8961060047149658,high throughput environment,Higher,13.067205022756195,12.20415880540085
119,5162,0.8910410404205322,high throughput environment,timeout,13.067205022756195,26.13441004551239
119,144,0.8720784187316895,high throughput environment,effects,13.067205022756195,19.224546919097037
119,166,0.870858907699585,high throughput environment,delay,13.067205022756195,12.20415880540085
119,213,0.8681132793426514,high throughput environment,logic,13.067205022756195,23.6243402820157
119,8972,0.8583287000656128,high throughput environment,layer,13.067205022756195,19.044800462774248
119,2481,0.8563143610954285,high throughput environment,consideration,13.067205022756195,21.975526962152717
119,5449,0.8541120886802673,high throughput environment,SlurmdTimeout,13.067205022756195,16.272211740534466
119,5167,0.854073703289032,high throughput environment,initiation,13.067205022756195,12.20415880540085
121,5167,0.9327003955841064,running,initiation,15.37963753527763,12.20415880540085
121,166,0.9251928329467773,running,delay,15.37963753527763,12.20415880540085
121,4392,0.9138438105583191,running,queue,15.37963753527763,26.914365686735852
121,2481,0.9086461067199707,running,consideration,15.37963753527763,21.975526962152717
121,194,0.9008622169494629,running,lock,15.37963753527763,19.224546919097037
121,1967,0.8964874744415283,running,running job,15.37963753527763,30.374151791163044
121,144,0.8815679550170898,running,effects,15.37963753527763,19.224546919097037
121,2655,0.8785974383354187,running,completion UsageFactor,15.37963753527763,13.067205022756195
121,2660,0.8775629997253418,running,usagefactor,15.37963753527763,26.13441004551239
121,1955,0.8730542659759521,running,Preemption,15.37963753527763,32.54442348106893
