term_id,neighbor_term_id,similarity,term_text,neighbor_term_text,term_tf_idf,neighbor_tf_idf
5,7434,0.998882532119751,multiple versions,multiple keywords,13.365793808797292,15.777755916665761
5,730,0.998869776725769,multiple versions,setuid bit,13.365793808797292,130.90944025630856
10,21288,1.0,previous version,Solaris versions,13.365793808797292,12.502747591441953
10,13858,1.0,previous version,Installed Version,13.365793808797292,25.005495182883905
10,22756,1.0,previous version,compatibility earlier versions,13.365793808797292,13.365793808797292
10,1594,1.0,previous version,Version,13.365793808797292,193.22029294853806
10,13843,1.0,previous version,JRE version,13.365793808797292,19.722194895832203
10,12583,1.0,previous version,Podman version,13.365793808797292,14.582189133121787
10,18175,1.0,previous version,version bjobs,13.365793808797292,14.582189133121787
10,13953,1.0,previous version,future version,13.365793808797292,102.47108586744591
10,8398,0.9995063543319702,previous version,product version,13.365793808797292,14.582189133121787
10,5171,0.9994500875473022,previous version,Prints release version,13.365793808797292,17.821058411729723
10,5,0.9993317723274231,previous version,multiple versions,13.365793808797292,13.365793808797292
10,10694,0.9992389678955078,previous version,versions cgroup,13.365793808797292,70.99990162499593
10,7775,0.9990215301513672,previous version,Linux kernel version,13.365793808797292,27.61107285416508
10,916,0.9986670017242432,previous version,ut pg ls,13.365793808797292,22.572704534234916
10,12299,0.9986511468887329,previous version,releases updates product,13.365793808797292,14.582189133121787
10,9315,0.998596727848053,previous version,sh ksh bash,13.365793808797292,79.68314733395326
10,21977,0.9985113143920898,previous version,symbolic link cache,13.365793808797292,23.66663387499864
10,29172,0.9984461069107056,previous version,slots mem packages,13.365793808797292,14.582189133121787
10,6306,0.9984402656555176,previous version,ut pg io,13.365793808797292,19.722194895832203
10,4790,0.9984079599380493,previous version,memory size,13.365793808797292,12.502747591441953
11,26527,1.0,information,hardware information,608.2692220785807,26.731587617594585
11,13849,1.0,information,information hand,608.2692220785807,12.502747591441953
11,3993,1.0,information,information pending,608.2692220785807,17.821058411729723
11,13943,1.0,information,information fix pack,608.2692220785807,19.44291884416238
11,13056,1.0,information,Related information,608.2692220785807,25.005495182883905
11,7328,1.0,information,hardware topology information,608.2692220785807,13.365793808797292
11,1635,1.0,information,GPU information,608.2692220785807,20.837912652403254
11,16974,1.0,information,Summary Information,608.2692220785807,12.502747591441953
11,1044,1.0,information,filter information,608.2692220785807,20.837912652403254
11,13637,1.0,information,information disk,608.2692220785807,17.821058411729723
11,1113,0.9989833235740662,information,output filter information,608.2692220785807,27.61107285416508
11,11570,0.9989659190177917,information,information bhosts,608.2692220785807,50.01099036576781
11,3425,0.9989087581634521,information,information truncating fields,608.2692220785807,17.821058411729723
11,3974,0.9988889098167419,information,usage information,608.2692220785807,19.722194895832203
11,4612,0.9988301992416382,information,detailed information,608.2692220785807,31.269918149286344
11,7955,0.9988001585006714,information,group information,608.2692220785807,12.502747591441953
11,13603,0.9987736344337463,information,reason information,608.2692220785807,14.582189133121787
11,1008,0.9987527132034302,information,information custom scripts,608.2692220785807,35.499950812497964
11,3430,0.9987266063690186,information,information attributes,608.2692220785807,14.582189133121787
11,12888,0.9986951351165771,information,UNIX group information,608.2692220785807,31.186852220527015
12,5691,1.000000238418579,-r,bmod -R,410.96328465851053,29.173077713364556
12,7353,0.9985278248786926,-r,multiple -R options,410.96328465851053,44.55264602932431
12,4675,0.9984315037727356,-r,bstop -C,410.96328465851053,12.502747591441953
12,19676,0.9983010292053223,-r,symbol usage string,410.96328465851053,17.821058411729723
12,10007,0.9983010292053223,-r,Usage string,410.96328465851053,17.821058411729723
12,2001,0.9982881546020508,-r,scheduling performance,410.96328465851053,25.005495182883905
12,916,0.9982307553291321,-r,ut pg ls,410.96328465851053,22.572704534234916
12,5376,0.9981943368911743,-r,token usage,410.96328465851053,12.502747591441953
12,9221,0.9981921315193176,-r,release string,410.96328465851053,19.44291884416238
12,9257,0.9981494545936584,-r,complete hostsetup usage,410.96328465851053,19.44291884416238
12,4673,0.9981227517127991,-r,reason scheduling policy,410.96328465851053,12.502747591441953
12,2841,0.9981201887130737,-r,string form,410.96328465851053,19.44291884416238
12,8160,0.998117983341217,-r,order string,410.96328465851053,13.365793808797292
12,22271,0.998116135597229,-r,token features,410.96328465851053,17.821058411729723
12,7646,0.9980791211128235,-r,PEND state,410.96328465851053,27.79548279936564
12,11706,0.9980774521827698,-r,Boolean String Numeric,410.96328465851053,29.164378266243574
12,29172,0.9980728030204773,-r,slots mem packages,410.96328465851053,14.582189133121787
12,17556,0.9980586767196655,-r,purpose policy,410.96328465851053,13.365793808797292
12,5267,0.9980432987213135,-r,option feature groups,410.96328465851053,17.821058411729723
12,9657,0.9980088472366333,-r,preemptive scheduling feature,410.96328465851053,19.44291884416238
16,3015,0.9999998807907104,log files,Specifies log file,176.4412548108965,14.582189133121787
16,13724,0.9995636940002441,log files,messages log files,176.4412548108965,13.365793808797292
16,23306,0.9993071556091309,log files,error log files,176.4412548108965,13.365793808797292
16,7873,0.9992474317550659,log files,location log file,176.4412548108965,16.670330121922603
16,15998,0.9992282390594482,log files,current log file,176.4412548108965,13.365793808797292
16,2518,0.9990912675857544,log files,event log file,176.4412548108965,33.34066024384521
16,15397,0.9990912675857544,log files,log events files,176.4412548108965,12.502747591441953
16,2354,0.9988164305686951,log files,large log files,176.4412548108965,12.502747591441953
16,23544,0.9987667202949524,log files,a Log instance,176.4412548108965,14.582189133121787
16,3038,0.9986759424209595,log files,Log authentication messages,176.4412548108965,22.276323014662154
16,4070,0.9986420273780823,log files,event log,176.4412548108965,19.722194895832203
16,2265,0.9986413717269897,log files,multiple log classes,176.4412548108965,54.17857289624846
16,21674,0.9986212253570557,log files,message log level,176.4412548108965,39.444389791664406
16,3075,0.998378574848175,log files,file timing messages,176.4412548108965,19.44291884416238
16,26653,0.998313844203949,log files,timing log level,176.4412548108965,14.582189133121787
16,2264,0.998313844203949,log files,log level,176.4412548108965,110.76952637072262
16,362,0.9982389807701111,log files,file servers,176.4412548108965,12.502747591441953
16,3027,0.997884213924408,log files,default log file,176.4412548108965,34.025107977284165
16,418,0.9977241158485413,log files,file system,176.4412548108965,91.12487421496232
16,17827,0.9977180361747742,log files,Error output file,176.4412548108965,14.582189133121787
17,5970,1.0,jobs,RESRSV_LIMIT job,5609.566993309356,13.365793808797292
17,15295,1.0,jobs,jobs Podman containers,5609.566993309356,24.303648555202976
17,15190,1.0,jobs,NVIDIA Docker jobs,5609.566993309356,19.44291884416238
17,15274,1.0,jobs,Singularity jobs,5609.566993309356,34.025107977284165
17,15960,1.0,jobs,history jobs,5609.566993309356,17.821058411729723
17,2273,1.0,jobs,Job status,5609.566993309356,75.74355885125209
17,9648,1.0,jobs,job starvation,5609.566993309356,13.365793808797292
17,2332,1.0,jobs,job array element,5609.566993309356,33.859056801352374
17,5860,1.0,jobs,handler SIGXCPU job,5609.566993309356,12.502747591441953
17,15660,1.0,jobs,jobs lsb.events,5609.566993309356,17.821058411729723
17,5837,1.0,jobs,sequential job,5609.566993309356,45.16765954896916
17,5768,1.0,jobs,peeked job,5609.566993309356,22.276323014662154
17,5765,1.0,jobs,progress job,5609.566993309356,13.365793808797292
17,2438,1.0,jobs,job dependency evaluation,5609.566993309356,12.502747591441953
17,9757,1.0,jobs,jobs user_name,5609.566993309356,14.582189133121787
17,15743,1.0,jobs,pool jobs,5609.566993309356,13.365793808797292
17,15826,1.0,jobs,job guarantee,5609.566993309356,13.365793808797292
17,27748,1.0,jobs,Job Session,5609.566993309356,14.582189133121787
17,15246,1.0,jobs,Shifter jobs,5609.566993309356,24.303648555202976
17,15361,1.0,jobs,jobs Enroot containers,5609.566993309356,14.582189133121787
18,3157,0.9999998807907104,ebrokerd daemon,mbschd daemons,31.555511833331522,16.670330121922603
18,1692,0.9999998807907104,ebrokerd daemon,MPS daemon GPU,31.555511833331522,27.61107285416508
18,169,0.9999998807907104,ebrokerd daemon,daemons,31.555511833331522,343.24515680965396
18,5190,0.9999998807907104,ebrokerd daemon,bld daemon,31.555511833331522,55.22214570833016
18,216,0.9999998807907104,ebrokerd daemon,mosquitto daemon,31.555511833331522,33.859056801352374
18,2590,0.9999998807907104,ebrokerd daemon,blcollect daemon,31.555511833331522,58.34615542672911
18,2201,0.9999998807907104,ebrokerd daemon,lsfproxyd daemon,31.555511833331522,105.3392878264296
18,3061,0.9999998807907104,ebrokerd daemon,gpolicyd daemon,31.555511833331522,41.67582530480651
18,383,0.9999998807907104,ebrokerd daemon,dmd daemon,31.555511833331522,63.111023666663044
18,2427,0.9982680082321167,ebrokerd daemon,mbatchd daemon starts,31.555511833331522,12.502747591441953
18,649,0.9977560043334961,ebrokerd daemon,daemons cluster,31.555511833331522,31.555511833331522
18,20734,0.9976154565811157,ebrokerd daemon,LSF daemon LIM,31.555511833331522,25.005495182883905
18,12803,0.9975600242614746,ebrokerd daemon,LSF daemons lsf.sudoers,31.555511833331522,13.365793808797292
18,746,0.9970359802246094,ebrokerd daemon,LSF daemons root,31.555511833331522,13.365793808797292
18,717,0.9970071315765381,ebrokerd daemon,LSF daemons EGO,31.555511833331522,13.365793808797292
18,792,0.9970069527626038,ebrokerd daemon,mbatchd daemon cluster,31.555511833331522,19.722194895832203
18,7864,0.9969955682754517,ebrokerd daemon,LIM daemon,31.555511833331522,41.67582530480651
18,12740,0.9968873262405396,ebrokerd daemon,batch daemon,31.555511833331522,15.777755916665761
18,572,0.9966793656349182,ebrokerd daemon,LSF system daemons,31.555511833331522,13.365793808797292
18,702,0.9966738820075989,ebrokerd daemon,mbatchd mbschd daemons,31.555511833331522,25.005495182883905
19,13853,1.0,process,process Fix Central,233.96927163301135,12.502747591441953
19,29473,1.0,process,nice processes,233.96927163301135,13.365793808797292
19,1677,1.0,process,exclusive process GPUs,233.96927163301135,25.005495182883905
19,23589,0.9999999403953552,process,ebrokerd process,233.96927163301135,14.582189133121787
19,18506,0.9991575479507446,process,process group,233.96927163301135,31.186852220527015
19,2514,0.9989386796951294,process,child process,233.96927163301135,34.74435349920705
19,16246,0.9985458254814148,process,parent process,233.96927163301135,16.670330121922603
19,10645,0.9985084533691406,process,running process,233.96927163301135,13.365793808797292
19,10736,0.9982209205627441,process,RES process,233.96927163301135,16.670330121922603
19,3316,0.9980884194374084,process,memory process,233.96927163301135,19.44291884416238
19,1602,0.9977412223815918,process,process ID application,233.96927163301135,16.670330121922603
19,18096,0.9977130889892578,process,execution processes,233.96927163301135,13.365793808797292
19,5868,0.9975519776344299,process,signals sequence processes,233.96927163301135,29.173077713364556
19,13852,0.9975067377090454,process,information download process,233.96927163301135,12.502747591441953
19,17726,0.9974159002304077,process,process accounting,233.96927163301135,17.821058411729723
19,7296,0.9972701072692871,process,processes parallel job,233.96927163301135,12.502747591441953
19,17960,0.997081458568573,process,feature job processes,233.96927163301135,17.821058411729723
19,18383,0.9970229268074036,process,Job process ID,233.96927163301135,24.303648555202976
19,22530,0.9970229268074036,process,process ID job,233.96927163301135,14.582189133121787
19,1596,0.9967868328094482,process,job processes,233.96927163301135,89.66782602417013
20,3086,1.0000001192092896,badmin command,badmin hopen command,61.33543462326887,46.903567653087954
20,3265,1.0000001192092896,badmin command,badmin showconf command,61.33543462326887,31.186852220527015
20,9387,1.0000001192092896,badmin command,badmin ckconfig command,61.33543462326887,17.821058411729723
20,747,0.9996806383132935,badmin command,lsadmin badmin commands,61.33543462326887,47.33326774999728
20,713,0.9996805787086487,badmin command,commands lsadmin badmin,61.33543462326887,13.365793808797292
20,7851,0.9991398453712463,badmin command,lsadmin command,61.33543462326887,27.61107285416508
20,7887,0.9991398453712463,badmin command,lsadmin showconf command,61.33543462326887,26.731587617594585
20,720,0.9983630776405334,badmin command,lsadmin badmin,61.33543462326887,27.61107285416508
20,1852,0.9980063438415527,badmin command,badmin diagnose,61.33543462326887,62.53983629857269
20,1141,0.998006284236908,badmin command,badmin hclose,61.33543462326887,23.66663387499864
20,2155,0.998006284236908,badmin command,badmin perfmon,61.33543462326887,27.61107285416508
20,622,0.998006284236908,badmin command,badmin showconf,61.33543462326887,31.555511833331522
20,4299,0.998006284236908,badmin command,badmin hpower,61.33543462326887,22.276323014662154
20,2244,0.998006284236908,badmin command,badmin lsfproxyd status,61.33543462326887,13.365793808797292
20,1181,0.998006284236908,badmin command,badmin hopen,61.33543462326887,25.005495182883905
20,12391,0.998006284236908,badmin command,badmin mbddebug,61.33543462326887,12.502747591441953
20,2,0.998006284236908,badmin command,badmin,61.33543462326887,138.50226695262756
20,3141,0.998006284236908,badmin command,badmin lsfproxyd unblock,61.33543462326887,14.582189133121787
20,9404,0.998006284236908,badmin command,badmin ckconfig,61.33543462326887,39.444389791664406
20,635,0.998006284236908,badmin command,badmin showstatus,61.33543462326887,15.777755916665761
21,26520,1.0,JOB_FINISH2 LSF event,LSF event,13.365793808797292,24.303648555202976
21,20123,0.9994679689407349,JOB_FINISH2 LSF event,slots LSF,13.365793808797292,17.821058411729723
21,5871,0.9994625449180603,JOB_FINISH2 LSF event,minutes LSF,13.365793808797292,39.444389791664406
21,4868,0.999453067779541,JOB_FINISH2 LSF event,reasons LSF,13.365793808797292,12.502747591441953
21,13810,0.9994502067565918,JOB_FINISH2 LSF event,platforms LSF,13.365793808797292,20.837912652403254
21,334,0.999430775642395,JOB_FINISH2 LSF event,LSF schedules,13.365793808797292,32.47170068290705
21,23695,0.9994162917137146,JOB_FINISH2 LSF event,Purpose LSF,13.365793808797292,14.582189133121787
21,11547,0.9994082450866699,JOB_FINISH2 LSF event,LSF calculates,13.365793808797292,16.670330121922603
21,13546,0.9994053840637207,JOB_FINISH2 LSF event,features LSF,13.365793808797292,13.365793808797292
21,557,0.9994053840637207,JOB_FINISH2 LSF event,LSF features,13.365793808797292,98.2070477380013
21,141,0.9994053244590759,JOB_FINISH2 LSF event,LSF data managers,13.365793808797292,397.2168779414714
21,7430,0.9993871450424194,JOB_FINISH2 LSF event,policies LSF,13.365793808797292,22.572704534234916
21,13153,0.9993768930435181,JOB_FINISH2 LSF event,valid LSF,13.365793808797292,13.365793808797292
21,18032,0.9993664026260376,JOB_FINISH2 LSF event,path specified LSF,13.365793808797292,13.365793808797292
21,23551,0.9993662238121033,JOB_FINISH2 LSF event,LSF instance,13.365793808797292,43.74656739936536
21,23625,0.9993662238121033,JOB_FINISH2 LSF event,instances LSF,13.365793808797292,19.44291884416238
21,16338,0.9993605017662048,JOB_FINISH2 LSF event,LSF packages,13.365793808797292,19.722194895832203
21,10995,0.9993482828140259,JOB_FINISH2 LSF event,behavior LSF,13.365793808797292,141.69780603634212
21,13460,0.9993482828140259,JOB_FINISH2 LSF event,LSF behavior,13.365793808797292,25.005495182883905
21,12525,0.9993482828140259,JOB_FINISH2 LSF event,aspects LSF behavior,13.365793808797292,97.2145942208119
24,2325,0.9999999403953552,JOB_FINISH2 event,JOB_SWITCH event,22.276323014662154,14.582189133121787
24,68,0.9999999403953552,JOB_FINISH2 event,event,22.276323014662154,139.4455078344182
24,21512,0.9999999403953552,JOB_FINISH2 event,event generation,22.276323014662154,35.642116823459446
24,26,0.9989336729049683,JOB_FINISH2 event,details JOB_FINISH2 event,22.276323014662154,17.821058411729723
24,4060,0.998354434967041,JOB_FINISH2 event,current event,22.276323014662154,13.365793808797292
24,17822,0.9983115196228027,JOB_FINISH2 event,Time event,22.276323014662154,233.3150261299486
24,17821,0.9983115196228027,JOB_FINISH2 event,Event Time,22.276323014662154,213.8721072857862
24,1145,0.9982501864433289,JOB_FINISH2 event,event record,22.276323014662154,12.502747591441953
24,16446,0.9981361031532288,JOB_FINISH2 event,total storage space,22.276323014662154,25.005495182883905
24,17461,0.9980132579803467,JOB_FINISH2 event,running slots,22.276323014662154,19.44291884416238
24,15257,0.9979686737060547,JOB_FINISH2 event,Optional keyword,22.276323014662154,41.67582530480651
24,12299,0.9978556036949158,JOB_FINISH2 event,releases updates product,22.276323014662154,14.582189133121787
24,4674,0.9978440403938293,JOB_FINISH2 event,reason suspend reason,22.276323014662154,12.502747591441953
24,4677,0.9978416562080383,JOB_FINISH2 event,suspend reason,22.276323014662154,20.837912652403254
24,916,0.9978387355804443,JOB_FINISH2 event,ut pg ls,22.276323014662154,22.572704534234916
24,5376,0.9978356957435608,JOB_FINISH2 event,token usage,22.276323014662154,12.502747591441953
24,6857,0.9977890253067017,JOB_FINISH2 event,symbolic links path,22.276323014662154,12.502747591441953
24,29172,0.9977531433105469,JOB_FINISH2 event,slots mem packages,22.276323014662154,14.582189133121787
24,6988,0.9977520704269409,JOB_FINISH2 event,pseudo terminal order,22.276323014662154,22.276323014662154
24,8207,0.9977437853813171,JOB_FINISH2 event,Total Slots,22.276323014662154,50.01099036576781
26,3068,0.9993059039115906,details JOB_FINISH2 event,Specifies detail,17.821058411729723,14.582189133121787
26,723,0.9993059039115906,details JOB_FINISH2 event,Applicability Details,17.821058411729723,52.6696439132148
26,83,0.9993059039115906,details JOB_FINISH2 event,detail,17.821058411729723,178.18672959394465
26,1646,0.999000608921051,details JOB_FINISH2 event,requirement details,17.821058411729723,13.365793808797292
26,68,0.9989336729049683,details JOB_FINISH2 event,event,17.821058411729723,139.4455078344182
26,2325,0.9989336729049683,details JOB_FINISH2 event,JOB_SWITCH event,17.821058411729723,14.582189133121787
26,24,0.9989336729049683,details JOB_FINISH2 event,JOB_FINISH2 event,17.821058411729723,22.276323014662154
26,21512,0.9989336729049683,details JOB_FINISH2 event,event generation,17.821058411729723,35.642116823459446
26,14452,0.998798668384552,details JOB_FINISH2 event,list details,17.821058411729723,13.365793808797292
26,12299,0.9987941384315491,details JOB_FINISH2 event,releases updates product,17.821058411729723,14.582189133121787
26,16446,0.9987934827804565,details JOB_FINISH2 event,total storage space,17.821058411729723,25.005495182883905
26,4685,0.9987877607345581,details JOB_FINISH2 event,reason level,17.821058411729723,12.502747591441953
26,4674,0.9987544417381287,details JOB_FINISH2 event,reason suspend reason,17.821058411729723,12.502747591441953
26,29172,0.9987354278564453,details JOB_FINISH2 event,slots mem packages,17.821058411729723,14.582189133121787
26,9315,0.9987285137176514,details JOB_FINISH2 event,sh ksh bash,17.821058411729723,79.68314733395326
26,13194,0.9986966848373413,details JOB_FINISH2 event,time interval minutes,17.821058411729723,13.365793808797292
26,4677,0.9986944198608398,details JOB_FINISH2 event,suspend reason,17.821058411729723,20.837912652403254
26,8398,0.9986939430236816,details JOB_FINISH2 event,product version,17.821058411729723,14.582189133121787
26,13628,0.9986878037452698,details JOB_FINISH2 event,current round estimation,17.821058411729723,20.837912652403254
26,17461,0.9986832737922668,details JOB_FINISH2 event,running slots,17.821058411729723,19.44291884416238
27,13660,1.0,LSF,LSF Apache Hadoop,2791.3987953968835,13.365793808797292
27,18381,1.0,LSF,lsf lsbatch.h,2791.3987953968835,72.91094566560893
27,6903,1.0,LSF,LSF RTM,2791.3987953968835,43.38882877083084
27,2002,1.0,LSF,LSF Explorer,2791.3987953968835,138.0553642708254
27,6685,1.0,LSF,LSF extension,2791.3987953968835,22.276323014662154
27,6536,1.0,LSF,LSF attempts,2791.3987953968835,68.2771277707364
27,19887,1.0,LSF,FAIRSHARE_QUEUES obsolete LSF,2791.3987953968835,13.365793808797292
27,2123,1.0,LSF,LSF rate limiter,2791.3987953968835,41.38329164609734
27,862,1.0,LSF,patches LSF,2791.3987953968835,12.502747591441953
27,13129,1.0,LSF,LSF scheduler,2791.3987953968835,14.582189133121787
27,3513,1.0,LSF,LSF multicluster,2791.3987953968835,27.61107285416508
27,12981,1.0,LSF,session LSF,2791.3987953968835,13.365793808797292
27,8434,1.0,LSF,LSF session scheduler,2791.3987953968835,111.84696901890204
27,12860,1.0,LSF,LSF MPI,2791.3987953968835,13.365793808797292
27,9630,1.0,LSF,action LSF,2791.3987953968835,29.173077713364556
27,23072,1.0,LSF,LSF status,2791.3987953968835,19.44291884416238
27,23474,1.0,LSF,behalf LSF,2791.3987953968835,14.582189133121787
27,13675,1.0,LSF,LSF Apache Spark,2791.3987953968835,13.365793808797292
27,12467,1.0,LSF,setting LSF,2791.3987953968835,12.502747591441953
27,1619,1.0,LSF,LSF leverages,2791.3987953968835,12.502747591441953
28,192,0.9999999403953552,LSF resource connector,resources LSF,373.89855683974696,31.269918149286344
28,8563,0.9999999403953552,LSF resource connector,LSF resources,373.89855683974696,75.74355885125209
28,9256,0.9985119104385376,LSF resource connector,usr share lsf,373.89855683974696,13.365793808797292
28,5164,0.9982563257217407,LSF resource connector,LSF License,373.89855683974696,30.209870828378897
28,4257,0.9982563257217407,LSF resource connector,LSF License Scheduler,373.89855683974696,674.4609256481044
28,9287,0.9980722069740295,LSF resource connector,LSF dynamic host,373.89855683974696,14.582189133121787
28,1611,0.9978373050689697,LSF resource connector,requirements LSF,373.89855683974696,12.502747591441953
28,9729,0.9975869655609131,LSF resource connector,LSF host groups,373.89855683974696,13.365793808797292
28,10695,0.9974560141563416,LSF resource connector,individual LSF host,373.89855683974696,23.66663387499864
28,13667,0.997355580329895,LSF resource connector,Hadoop application LSF,373.89855683974696,29.173077713364556
28,13684,0.997355580329895,LSF resource connector,Spark application LSF,373.89855683974696,20.837912652403254
28,18050,0.997355580329895,LSF resource connector,application LSF,373.89855683974696,37.50824277432586
28,6026,0.997355580329895,LSF resource connector,LSF Application Center,373.89855683974696,26.3348219566074
28,10003,0.9973530769348145,LSF resource connector,string LSF,373.89855683974696,24.303648555202976
28,334,0.9972754120826721,LSF resource connector,LSF schedules,373.89855683974696,32.47170068290705
28,12881,0.9972718954086304,LSF resource connector,scheduling LSF,373.89855683974696,27.61107285416508
28,19001,0.9972051382064819,LSF resource connector,Enables LSF,373.89855683974696,16.670330121922603
28,7430,0.9970982074737549,LSF resource connector,policies LSF,373.89855683974696,22.572704534234916
28,17748,0.9970753788948059,LSF resource connector,valid LSF host,373.89855683974696,26.731587617594585
28,26520,0.997069239616394,LSF resource connector,LSF event,373.89855683974696,24.303648555202976
29,17774,0.9981852769851685,log directory,root directory,15.777755916665761,31.186852220527015
29,682,0.9980173707008362,log directory,log messages,15.777755916665761,67.05546264582948
29,2265,0.9979313015937805,log directory,multiple log classes,15.777755916665761,54.17857289624846
29,13724,0.9978179931640625,log directory,messages log files,15.777755916665761,13.365793808797292
29,11508,0.9976654052734375,log directory,errors logs,15.777755916665761,31.555511833331522
29,16,0.9976479411125183,log directory,log files,15.777755916665761,176.4412548108965
29,3015,0.9976479411125183,log directory,Specifies log file,15.777755916665761,14.582189133121787
29,562,0.9976052045822144,log directory,temporary directories,15.777755916665761,35.642116823459446
29,7535,0.9976052045822144,log directory,lsf_cmddir directory,15.777755916665761,17.821058411729723
29,349,0.9976052045822144,log directory,directory,15.777755916665761,456.0051636677082
29,7050,0.9976052045822144,log directory,LSF_LIBDIR directory,15.777755916665761,13.365793808797292
29,6535,0.9976052045822144,log directory,directory directory,15.777755916665761,12.502747591441953
29,4105,0.9976052045822144,log directory,Checkpoint directory,15.777755916665761,79.0044658698222
29,15259,0.9976052045822144,log directory,LD_LIBRARY_PATH directory,15.777755916665761,26.731587617594585
29,1946,0.9976052045822144,log directory,LSB_SHAREDIR directory,15.777755916665761,23.66663387499864
29,9760,0.9976052045822144,log directory,home directory,15.777755916665761,17.821058411729723
29,24580,0.9976052045822144,log directory,LSF_BINDIR directory,15.777755916665761,16.670330121922603
29,28271,0.9976052045822144,log directory,TMPDIR directory,15.777755916665761,14.582189133121787
29,17779,0.9976052045822144,log directory,patch.conf directory,15.777755916665761,17.821058411729723
29,317,0.9976052045822144,log directory,directory staging area,15.777755916665761,13.365793808797292
30,18023,0.9977555871009827,Procedure,white space text,1076.9326357946775,35.642116823459446
30,17724,0.9976713061332703,Procedure,EGO service controller,1076.9326357946775,43.38882877083084
30,21477,0.9976713061332703,Procedure,EGO services,1076.9326357946775,13.365793808797292
30,9315,0.9976658821105957,Procedure,sh ksh bash,1076.9326357946775,79.68314733395326
30,1743,0.9976159334182739,Procedure,space characters,1076.9326357946775,20.837912652403254
30,9889,0.9976158142089844,Procedure,spaces slash character,1076.9326357946775,13.365793808797292
30,5251,0.9976118206977844,Procedure,tmp space,1076.9326357946775,12.502747591441953
30,10013,0.9976097345352173,Procedure,network architecture,1076.9326357946775,26.731587617594585
30,16449,0.9975976943969727,Procedure,space storage space,1076.9326357946775,12.502747591441953
30,13416,0.9975643157958984,Procedure,Demand instances,1076.9326357946775,17.821058411729723
30,434,0.9975285530090332,Procedure,Microsoft Terminal Services,1076.9326357946775,12.502747591441953
30,12299,0.9975254535675049,Procedure,releases updates product,1076.9326357946775,14.582189133121787
